data_type,year,source_index,destination,value
biomass_demand_supply,2018,13,8.0,0.0
biomass_demand_supply,2018,13,9.0,0.0
biomass_demand_supply,2018,13,10.0,0.0
biomass_demand_supply,2018,13,11.0,0.0
biomass_demand_supply,2018,13,12.0,0.0
biomass_demand_supply,2018,13,13.0,0.0
biomass_demand_supply,2018,13,14.0,0.0
biomass_demand_supply,2018,13,15.0,0.0
biomass_demand_supply,2018,13,16.0,0.0
biomass_demand_supply,2018,13,17.0,0.0
biomass_demand_supply,2018,13,18.0,0.0
biomass_demand_supply,2018,13,19.0,0.0
biomass_demand_supply,2018,13,20.0,0.0
biomass_demand_supply,2018,13,21.0,0.0
biomass_demand_supply,2018,13,22.0,0.0
biomass_demand_supply,2018,13,23.0,0.0
biomass_demand_supply,2018,13,24.0,0.0
biomass_demand_supply,2018,13,25.0,0.0
biomass_demand_supply,2018,13,26.0,0.0
biomass_demand_supply,2018,13,27.0,0.0
biomass_demand_supply,2018,13,28.0,0.0
biomass_demand_supply,2018,13,29.0,0.0
biomass_demand_supply,2018,13,30.0,0.0
biomass_demand_supply,2018,13,31.0,0.0
biomass_demand_supply,2018,13,32.0,0.0
biomass_demand_supply,2018,13,33.0,0.0
biomass_demand_supply,2018,13,34.0,0.0
biomass_demand_supply,2018,13,35.0,0.0
biomass_demand_supply,2018,13,36.0,0.0
biomass_demand_supply,2018,13,37.0,0.0
biomass_demand_supply,2018,13,38.0,0.0
biomass_demand_supply,2018,13,39.0,0.0
biomass_demand_supply,2018,13,40.0,0.0
biomass_demand_supply,2018,13,41.0,0.0
biomass_demand_supply,2018,13,42.0,0.0
biomass_demand_supply,2018,13,43.0,0.0
biomass_demand_supply,2018,13,44.0,0.0
biomass_demand_supply,2018,13,45.0,0.0
biomass_demand_supply,2018,13,46.0,0.0
biomass_demand_supply,2018,13,47.0,0.0
biomass_demand_supply,2018,13,48.0,0.0
biomass_demand_supply,2018,13,49.0,0.0
biomass_demand_supply,2018,13,50.0,0.0
biomass_demand_supply,2018,13,51.0,0.0
biomass_demand_supply,2018,13,52.0,0.0
biomass_demand_supply,2018,13,53.0,0.0
biomass_demand_supply,2018,13,54.0,0.0
biomass_demand_supply,2018,13,55.0,0.0
biomass_demand_supply,2018,13,56.0,0.0
biomass_demand_supply,2018,13,57.0,0.0
biomass_demand_supply,2018,13,58.0,0.0
biomass_demand_supply,2018,13,59.0,0.0
biomass_demand_supply,2018,13,60.0,0.0
biomass_demand_supply,2018,13,61.0,0.0
biomass_demand_supply,2018,13,62.0,0.0
biomass_demand_supply,2018,13,63.0,0.0
biomass_demand_supply,2018,13,64.0,0.0
biomass_demand_supply,2018,13,65.0,0.0
biomass_demand_supply,2018,13,66.0,0.0
biomass_demand_supply,2018,13,67.0,0.0
biomass_demand_supply,2018,13,68.0,0.0
biomass_demand_supply,2018,13,69.0,0.0
biomass_demand_supply,2018,13,70.0,0.0
biomass_demand_supply,2018,13,71.0,0.0
biomass_demand_supply,2018,13,72.0,0.0
biomass_demand_supply,2018,13,73.0,0.0
biomass_demand_supply,2018,13,74.0,0.0
biomass_demand_supply,2018,13,75.0,0.0
biomass_demand_supply,2018,13,76.0,0.0
biomass_demand_supply,2018,13,77.0,0.0
biomass_demand_supply,2018,13,78.0,0.0
biomass_demand_supply,2018,13,79.0,0.0
biomass_demand_supply,2018,13,80.0,0.0
biomass_demand_supply,2018,13,81.0,0.0
biomass_demand_supply,2018,13,82.0,0.0
biomass_demand_supply,2018,13,83.0,0.0
biomass_demand_supply,2018,13,84.0,0.0
biomass_demand_supply,2018,13,85.0,0.0
biomass_demand_supply,2018,13,86.0,0.0
biomass_demand_supply,2018,13,87.0,0.0
biomass_demand_supply,2018,13,88.0,0.0
biomass_demand_supply,2018,13,89.0,0.0
biomass_demand_supply,2018,13,90.0,0.0
biomass_demand_supply,2018,13,91.0,0.0
biomass_demand_supply,2018,13,92.0,0.0
biomass_demand_supply,2018,13,93.0,0.0
biomass_demand_supply,2018,13,94.0,0.0
biomass_demand_supply,2018,13,95.0,0.0
biomass_demand_supply,2018,13,96.0,0.0
biomass_demand_supply,2018,13,97.0,0.0
biomass_demand_supply,2018,13,98.0,0.0
biomass_demand_supply,2018,13,99.0,0.0
biomass_demand_supply,2018,14,0.0,0.42
biomass_demand_supply,2018,14,1.0,0.0
biomass_demand_supply,2018,14,2.0,0.0
biomass_demand_supply,2018,14,3.0,0.0
biomass_demand_supply,2018,14,4.0,0.0
biomass_demand_supply,2018,14,5.0,0.0
biomass_demand_supply,2018,14,6.0,0.0
biomass_demand_supply,2018,14,7.0,0.0
biomass_demand_supply,2018,14,8.0,0.0
biomass_demand_supply,2018,14,9.0,0.0
biomass_demand_supply,2018,14,10.0,0.0
biomass_demand_supply,2018,14,11.0,0.0
biomass_demand_supply,2018,14,12.0,0.0
biomass_demand_supply,2018,14,13.0,0.0
biomass_demand_supply,2018,14,14.0,0.0
biomass_demand_supply,2018,14,15.0,0.0
biomass_demand_supply,2018,14,16.0,0.0
biomass_demand_supply,2018,14,17.0,0.0
biomass_demand_supply,2018,14,18.0,0.0
biomass_demand_supply,2018,14,19.0,0.0
biomass_demand_supply,2018,14,20.0,0.0
biomass_demand_supply,2018,14,21.0,0.0
biomass_demand_supply,2018,14,22.0,0.0
biomass_demand_supply,2018,14,23.0,0.0
biomass_demand_supply,2018,14,24.0,0.0
biomass_demand_supply,2018,14,25.0,0.0
biomass_demand_supply,2018,14,26.0,0.0
biomass_demand_supply,2018,14,27.0,0.0
biomass_demand_supply,2018,14,28.0,0.0
biomass_demand_supply,2018,14,29.0,0.0
biomass_demand_supply,2018,14,30.0,0.0
biomass_demand_supply,2018,14,31.0,0.0
biomass_demand_supply,2018,14,32.0,0.0
biomass_demand_supply,2018,14,33.0,0.0
biomass_demand_supply,2018,14,34.0,0.0
biomass_demand_supply,2018,14,35.0,0.0
biomass_demand_supply,2018,14,36.0,0.0
biomass_demand_supply,2018,14,37.0,0.0
biomass_demand_supply,2018,14,38.0,0.0
biomass_demand_supply,2018,14,39.0,0.0
biomass_demand_supply,2018,14,40.0,0.0
biomass_demand_supply,2018,14,41.0,0.0
biomass_demand_supply,2018,14,42.0,0.0
biomass_demand_supply,2018,14,43.0,0.0
biomass_demand_supply,2018,14,44.0,0.0
biomass_demand_supply,2018,14,45.0,0.0
biomass_demand_supply,2018,14,46.0,0.0
biomass_demand_supply,2018,14,47.0,0.0
biomass_demand_supply,2018,14,48.0,0.0
biomass_demand_supply,2018,14,49.0,0.0
biomass_demand_supply,2018,14,50.0,0.0
biomass_demand_supply,2018,14,51.0,0.0
biomass_demand_supply,2018,14,52.0,0.0
biomass_demand_supply,2018,14,53.0,0.0
biomass_demand_supply,2018,14,54.0,0.0
biomass_demand_supply,2018,14,55.0,0.0
biomass_demand_supply,2018,14,56.0,0.0
biomass_demand_supply,2018,14,57.0,0.0
biomass_demand_supply,2018,14,58.0,0.0
biomass_demand_supply,2018,14,59.0,0.0
biomass_demand_supply,2018,14,60.0,0.0
biomass_demand_supply,2018,14,61.0,0.0
biomass_demand_supply,2018,14,62.0,0.0
biomass_demand_supply,2018,14,63.0,0.0
biomass_demand_supply,2018,14,64.0,0.0
biomass_demand_supply,2018,14,65.0,0.0
biomass_demand_supply,2018,14,66.0,0.0
biomass_demand_supply,2018,14,67.0,0.0
biomass_demand_supply,2018,14,68.0,0.0
biomass_demand_supply,2018,14,69.0,0.0
biomass_demand_supply,2018,14,70.0,0.0
biomass_demand_supply,2018,14,71.0,0.0
biomass_demand_supply,2018,14,72.0,0.0
biomass_demand_supply,2018,14,73.0,0.0
biomass_demand_supply,2018,14,74.0,0.0
biomass_demand_supply,2018,14,75.0,0.0
biomass_demand_supply,2018,14,76.0,0.0
biomass_demand_supply,2018,14,77.0,0.0
biomass_demand_supply,2018,14,78.0,0.0
biomass_demand_supply,2018,14,79.0,0.0
biomass_demand_supply,2018,14,80.0,0.0
biomass_demand_supply,2018,14,81.0,0.0
biomass_demand_supply,2018,14,82.0,0.0
biomass_demand_supply,2018,14,83.0,0.0
biomass_demand_supply,2018,14,84.0,0.0
biomass_demand_supply,2018,14,85.0,0.0
biomass_demand_supply,2018,14,86.0,0.0
biomass_demand_supply,2018,14,87.0,0.0
biomass_demand_supply,2018,14,88.0,0.0
biomass_demand_supply,2018,14,89.0,0.0
biomass_demand_supply,2018,14,90.0,0.0
biomass_demand_supply,2018,14,91.0,0.0
biomass_demand_supply,2018,14,92.0,0.0
biomass_demand_supply,2018,14,93.0,0.0
biomass_demand_supply,2018,14,94.0,0.0
biomass_demand_supply,2018,14,95.0,0.0
biomass_demand_supply,2018,14,96.0,0.0
biomass_demand_supply,2018,14,97.0,0.0
biomass_demand_supply,2018,14,98.0,0.0
biomass_demand_supply,2018,14,99.0,0.0
biomass_demand_supply,2018,15,0.0,31.46
biomass_demand_supply,2018,15,1.0,31.46
biomass_demand_supply,2018,15,2.0,31.46
biomass_demand_supply,2018,15,3.0,0.0
biomass_demand_supply,2018,15,4.0,0.0
biomass_demand_supply,2018,15,5.0,0.0
biomass_demand_supply,2018,15,6.0,0.0
biomass_demand_supply,2018,15,7.0,0.0
biomass_demand_supply,2018,15,8.0,0.0
biomass_demand_supply,2018,15,9.0,0.0
biomass_demand_supply,2018,15,10.0,0.0
biomass_demand_supply,2018,15,11.0,0.0
biomass_demand_supply,2018,15,12.0,0.0
biomass_demand_supply,2018,15,13.0,0.0
biomass_demand_supply,2018,15,14.0,0.0
biomass_demand_supply,2018,15,15.0,0.0
biomass_demand_supply,2018,15,16.0,0.0
biomass_demand_supply,2018,15,17.0,0.0
biomass_demand_supply,2018,15,18.0,0.0
biomass_demand_supply,2018,15,19.0,0.0
biomass_demand_supply,2018,15,20.0,0.0
biomass_demand_supply,2018,15,21.0,0.0
biomass_demand_supply,2018,15,22.0,0.0
biomass_demand_supply,2018,15,23.0,0.0
biomass_demand_supply,2018,15,24.0,0.0
biomass_demand_supply,2018,15,25.0,0.0
biomass_demand_supply,2018,15,26.0,0.0
biomass_demand_supply,2018,15,27.0,0.0
biomass_demand_supply,2018,15,28.0,0.0
biomass_demand_supply,2018,15,29.0,0.0
biomass_demand_supply,2018,15,30.0,0.0
biomass_demand_supply,2018,15,31.0,0.0
biomass_demand_supply,2018,15,32.0,0.0
biomass_demand_supply,2018,15,33.0,0.0
biomass_demand_supply,2018,15,34.0,0.0
biomass_demand_supply,2018,15,35.0,0.0
biomass_demand_supply,2018,15,36.0,0.0
biomass_demand_supply,2018,15,37.0,0.0
biomass_demand_supply,2018,15,38.0,0.0
biomass_demand_supply,2018,15,39.0,0.0
biomass_demand_supply,2018,15,40.0,0.0
biomass_demand_supply,2018,15,41.0,0.0
biomass_demand_supply,2018,15,42.0,0.0
biomass_demand_supply,2018,15,43.0,0.0
biomass_demand_supply,2018,15,44.0,0.0
biomass_demand_supply,2018,15,45.0,0.0
biomass_demand_supply,2018,15,46.0,0.0
biomass_demand_supply,2018,15,47.0,0.0
biomass_demand_supply,2018,15,48.0,0.0
biomass_demand_supply,2018,15,49.0,0.0
biomass_demand_supply,2018,15,50.0,0.0
biomass_demand_supply,2018,15,51.0,0.0
biomass_demand_supply,2018,15,52.0,0.0
biomass_demand_supply,2018,15,53.0,0.0
biomass_demand_supply,2018,15,54.0,0.0
biomass_demand_supply,2018,15,55.0,0.0
biomass_demand_supply,2018,15,56.0,0.0
biomass_demand_supply,2018,15,57.0,0.0
biomass_demand_supply,2018,15,58.0,0.0
biomass_demand_supply,2018,15,59.0,0.0
biomass_demand_supply,2018,15,60.0,0.0
biomass_demand_supply,2018,15,61.0,0.0
biomass_demand_supply,2018,15,62.0,0.0
biomass_demand_supply,2018,15,63.0,0.0
biomass_demand_supply,2018,15,64.0,0.0
biomass_demand_supply,2018,15,65.0,0.0
biomass_demand_supply,2018,15,66.0,0.0
biomass_demand_supply,2018,15,67.0,0.0
biomass_demand_supply,2018,15,68.0,0.0
biomass_demand_supply,2018,15,69.0,0.0
biomass_demand_supply,2018,15,70.0,0.0
biomass_demand_supply,2018,15,71.0,0.0
biomass_demand_supply,2018,15,72.0,0.0
biomass_demand_supply,2018,15,73.0,0.0
biomass_demand_supply,2018,15,74.0,0.0
biomass_demand_supply,2018,15,75.0,0.0
biomass_demand_supply,2018,15,76.0,0.0
biomass_demand_supply,2018,15,77.0,0.0
biomass_demand_supply,2018,15,78.0,0.0
biomass_demand_supply,2018,15,79.0,0.0
biomass_demand_supply,2018,15,80.0,0.0
biomass_demand_supply,2018,15,81.0,0.0
biomass_demand_supply,2018,15,82.0,0.0
biomass_demand_supply,2018,15,83.0,0.0
biomass_demand_supply,2018,15,84.0,0.0
biomass_demand_supply,2018,15,85.0,0.0
biomass_demand_supply,2018,15,86.0,0.0
biomass_demand_supply,2018,15,87.0,0.0
biomass_demand_supply,2018,15,88.0,0.0
biomass_demand_supply,2018,15,89.0,0.0
biomass_demand_supply,2018,15,90.0,0.0
biomass_demand_supply,2018,15,91.0,0.0
biomass_demand_supply,2018,15,92.0,0.0
biomass_demand_supply,2018,15,93.0,0.0
biomass_demand_supply,2018,15,94.0,0.0
biomass_demand_supply,2018,15,95.0,0.0
biomass_demand_supply,2018,15,96.0,0.0
biomass_demand_supply,2018,15,97.0,0.0
biomass_demand_supply,2018,15,98.0,0.0
biomass_demand_supply,2018,15,99.0,0.0
biomass_demand_supply,2018,16,0.0,0.0
biomass_demand_supply,2018,16,1.0,107.78
biomass_demand_supply,2018,16,2.0,107.78
biomass_demand_supply,2018,16,3.0,0.0
biomass_demand_supply,2018,16,4.0,0.0
biomass_demand_supply,2018,16,5.0,0.0
biomass_demand_supply,2018,16,6.0,0.0
biomass_demand_supply,2018,16,7.0,0.0
biomass_demand_supply,2018,16,8.0,0.0
biomass_demand_supply,2018,16,9.0,0.0
biomass_demand_supply,2018,16,10.0,0.0
biomass_demand_supply,2018,16,11.0,0.0
biomass_demand_supply,2018,16,12.0,0.0
biomass_demand_supply,2018,16,13.0,0.0
biomass_demand_supply,2018,16,14.0,0.0
biomass_demand_supply,2018,16,15.0,0.0
biomass_demand_supply,2018,16,16.0,0.0
biomass_demand_supply,2018,16,17.0,0.0
biomass_demand_supply,2018,16,18.0,0.0
biomass_demand_supply,2018,16,19.0,0.0
biomass_demand_supply,2018,16,20.0,0.0
biomass_demand_supply,2018,16,21.0,0.0
biomass_demand_supply,2018,16,22.0,0.0
biomass_demand_supply,2018,16,23.0,0.0
biomass_demand_supply,2018,16,24.0,0.0
biomass_demand_supply,2018,16,25.0,0.0
biomass_demand_supply,2018,16,26.0,0.0
biomass_demand_supply,2018,16,27.0,0.0
biomass_demand_supply,2018,16,28.0,0.0
biomass_demand_supply,2018,16,29.0,0.0
biomass_demand_supply,2018,16,30.0,0.0
biomass_demand_supply,2018,16,31.0,0.0
biomass_demand_supply,2018,16,32.0,0.0
biomass_demand_supply,2018,16,33.0,0.0
biomass_demand_supply,2018,16,34.0,0.0
biomass_demand_supply,2018,16,35.0,0.0
biomass_demand_supply,2018,16,36.0,0.0
biomass_demand_supply,2018,16,37.0,0.0
biomass_demand_supply,2018,16,38.0,0.0
biomass_demand_supply,2018,16,39.0,0.0
biomass_demand_supply,2018,16,40.0,0.0
biomass_demand_supply,2018,16,41.0,0.0
biomass_demand_supply,2018,16,42.0,0.0
biomass_demand_supply,2018,16,43.0,0.0
biomass_demand_supply,2018,16,44.0,0.0
biomass_demand_supply,2018,16,45.0,0.0
biomass_demand_supply,2018,16,46.0,0.0
biomass_demand_supply,2018,16,47.0,0.0
biomass_demand_supply,2018,16,48.0,0.0
biomass_demand_supply,2018,16,49.0,0.0
biomass_demand_supply,2018,16,50.0,0.0
biomass_demand_supply,2018,16,51.0,0.0
biomass_demand_supply,2018,16,52.0,0.0
biomass_demand_supply,2018,16,53.0,0.0
biomass_demand_supply,2018,16,54.0,0.0
biomass_demand_supply,2018,16,55.0,0.0
biomass_demand_supply,2018,16,56.0,0.0
biomass_demand_supply,2018,16,57.0,0.0
biomass_demand_supply,2018,16,58.0,0.0
biomass_demand_supply,2018,16,59.0,0.0
biomass_demand_supply,2018,16,60.0,0.0
biomass_demand_supply,2018,16,61.0,0.0
biomass_demand_supply,2018,16,62.0,0.0
biomass_demand_supply,2018,16,63.0,0.0
biomass_demand_supply,2018,16,64.0,0.0
biomass_demand_supply,2018,16,65.0,0.0
biomass_demand_supply,2018,16,66.0,0.0
biomass_demand_supply,2018,16,67.0,0.0
biomass_demand_supply,2018,16,68.0,0.0
biomass_demand_supply,2018,16,69.0,0.0
biomass_demand_supply,2018,16,70.0,0.0
biomass_demand_supply,2018,16,71.0,0.0
biomass_demand_supply,2018,16,72.0,0.0
biomass_demand_supply,2018,16,73.0,0.0
biomass_demand_supply,2018,16,74.0,0.0
biomass_demand_supply,2018,16,75.0,0.0
biomass_demand_supply,2018,16,76.0,0.0
biomass_demand_supply,2018,16,77.0,0.0
biomass_demand_supply,2018,16,78.0,0.0
biomass_demand_supply,2018,16,79.0,0.0
biomass_demand_supply,2018,16,80.0,0.0
biomass_demand_supply,2018,16,81.0,0.0
biomass_demand_supply,2018,16,82.0,0.0
biomass_demand_supply,2018,16,83.0,0.0
biomass_demand_supply,2018,16,84.0,0.0
biomass_demand_supply,2018,16,85.0,0.0
biomass_demand_supply,2018,16,86.0,0.0
biomass_demand_supply,2018,16,87.0,0.0
biomass_demand_supply,2018,16,88.0,0.0
biomass_demand_supply,2018,16,89.0,0.0
biomass_demand_supply,2018,16,90.0,0.0
biomass_demand_supply,2018,16,91.0,0.0
biomass_demand_supply,2018,16,92.0,0.0
biomass_demand_supply,2018,16,93.0,0.0
biomass_demand_supply,2018,16,94.0,0.0
biomass_demand_supply,2018,16,95.0,0.0
biomass_demand_supply,2018,16,96.0,0.0
biomass_demand_supply,2018,16,97.0,0.0
biomass_demand_supply,2018,16,98.0,0.0
biomass_demand_supply,2018,16,99.0,0.0
biomass_demand_supply,2018,17,0.0,0.0
biomass_demand_supply,2018,17,1.0,0.0
biomass_demand_supply,2018,17,2.0,0.0
biomass_demand_supply,2018,17,3.0,132.09
biomass_demand_supply,2018,17,4.0,0.0
biomass_demand_supply,2018,17,5.0,0.0
biomass_demand_supply,2018,17,6.0,0.0
biomass_demand_supply,2018,17,7.0,0.0
biomass_demand_supply,2018,17,8.0,0.0
biomass_demand_supply,2018,17,9.0,0.0
biomass_demand_supply,2018,17,10.0,0.0
biomass_demand_supply,2018,17,11.0,0.0
biomass_demand_supply,2018,17,12.0,0.0
biomass_demand_supply,2018,17,13.0,0.0
biomass_demand_supply,2018,17,14.0,0.0
biomass_demand_supply,2018,17,15.0,0.0
biomass_demand_supply,2018,17,16.0,0.0
biomass_demand_supply,2018,17,17.0,0.0
biomass_demand_supply,2018,17,18.0,0.0
biomass_demand_supply,2018,17,19.0,0.0
biomass_demand_supply,2018,17,20.0,0.0
biomass_demand_supply,2018,17,21.0,0.0
biomass_demand_supply,2018,17,22.0,0.0
biomass_demand_supply,2018,17,23.0,0.0
biomass_demand_supply,2018,17,24.0,0.0
biomass_demand_supply,2018,17,25.0,0.0
biomass_demand_supply,2018,17,26.0,0.0
biomass_demand_supply,2018,17,27.0,0.0
biomass_demand_supply,2018,17,28.0,0.0
biomass_demand_supply,2018,17,29.0,0.0
biomass_demand_supply,2018,17,30.0,0.0
biomass_demand_supply,2018,17,31.0,0.0
biomass_demand_supply,2018,17,32.0,0.0
biomass_demand_supply,2018,17,33.0,0.0
biomass_demand_supply,2018,17,34.0,0.0
biomass_demand_supply,2018,17,35.0,0.0
biomass_demand_supply,2018,17,36.0,0.0
biomass_demand_supply,2018,17,37.0,0.0
biomass_demand_supply,2018,17,38.0,0.0
biomass_demand_supply,2018,17,39.0,0.0
biomass_demand_supply,2018,17,40.0,0.0
biomass_demand_supply,2018,17,41.0,0.0
biomass_demand_supply,2018,17,42.0,0.0
biomass_demand_supply,2018,17,43.0,0.0
biomass_demand_supply,2018,17,44.0,0.0
biomass_demand_supply,2018,17,45.0,0.0
biomass_demand_supply,2018,17,46.0,0.0
biomass_demand_supply,2018,17,47.0,0.0
biomass_demand_supply,2018,17,48.0,0.0
biomass_demand_supply,2018,17,49.0,0.0
biomass_demand_supply,2018,17,50.0,0.0
biomass_demand_supply,2018,17,51.0,0.0
biomass_demand_supply,2018,17,52.0,0.0
biomass_demand_supply,2018,17,53.0,0.0
biomass_demand_supply,2018,17,54.0,0.0
biomass_demand_supply,2018,17,55.0,0.0
biomass_demand_supply,2018,17,56.0,0.0
biomass_demand_supply,2018,17,57.0,0.0
biomass_demand_supply,2018,17,58.0,0.0
biomass_demand_supply,2018,17,59.0,0.0
biomass_demand_supply,2018,17,60.0,0.0
biomass_demand_supply,2018,17,61.0,0.0
biomass_demand_supply,2018,17,62.0,0.0
biomass_demand_supply,2018,17,63.0,0.0
biomass_demand_supply,2018,17,64.0,0.0
biomass_demand_supply,2018,17,65.0,0.0
biomass_demand_supply,2018,17,66.0,0.0
biomass_demand_supply,2018,17,67.0,0.0
biomass_demand_supply,2018,17,68.0,0.0
biomass_demand_supply,2018,17,69.0,0.0
biomass_demand_supply,2018,17,70.0,0.0
biomass_demand_supply,2018,17,71.0,0.0
biomass_demand_supply,2018,17,72.0,0.0
biomass_demand_supply,2018,17,73.0,0.0
biomass_demand_supply,2018,17,74.0,0.0
biomass_demand_supply,2018,17,75.0,0.0
biomass_demand_supply,2018,17,76.0,0.0
biomass_demand_supply,2018,17,77.0,0.0
biomass_demand_supply,2018,17,78.0,0.0
biomass_demand_supply,2018,17,79.0,0.0
biomass_demand_supply,2018,17,80.0,0.0
biomass_demand_supply,2018,17,81.0,0.0
biomass_demand_supply,2018,17,82.0,0.0
biomass_demand_supply,2018,17,83.0,0.0
biomass_demand_supply,2018,17,84.0,0.0
biomass_demand_supply,2018,17,85.0,0.0
biomass_demand_supply,2018,17,86.0,0.0
biomass_demand_supply,2018,17,87.0,0.0
biomass_demand_supply,2018,17,88.0,0.0
biomass_demand_supply,2018,17,89.0,0.0
biomass_demand_supply,2018,17,90.0,0.0
biomass_demand_supply,2018,17,91.0,0.0
biomass_demand_supply,2018,17,92.0,0.0
biomass_demand_supply,2018,17,93.0,0.0
biomass_demand_supply,2018,17,94.0,0.0
biomass_demand_supply,2018,17,95.0,0.0
biomass_demand_supply,2018,17,96.0,0.0
biomass_demand_supply,2018,17,97.0,0.0
biomass_demand_supply,2018,17,98.0,0.0
biomass_demand_supply,2018,17,99.0,0.0
biomass_demand_supply,2018,18,0.0,0.0
biomass_demand_supply,2018,18,1.0,0.0
biomass_demand_supply,2018,18,2.0,0.0
biomass_demand_supply,2018,18,3.0,0.0
biomass_demand_supply,2018,18,4.0,0.0
biomass_demand_supply,2018,18,5.0,0.0
biomass_demand_supply,2018,18,6.0,0.0
biomass_demand_supply,2018,18,7.0,0.0
biomass_demand_supply,2018,18,8.0,0.0
biomass_demand_supply,2018,18,9.0,0.0
biomass_demand_supply,2018,18,10.0,0.0
biomass_demand_supply,2018,18,11.0,0.0
biomass_demand_supply,2018,18,12.0,0.0
biomass_demand_supply,2018,18,13.0,0.0
biomass_demand_supply,2018,18,14.0,0.0
biomass_demand_supply,2018,18,15.0,0.0
biomass_demand_supply,2018,18,16.0,0.0
biomass_demand_supply,2018,18,17.0,0.0
biomass_demand_supply,2018,18,18.0,0.0
biomass_demand_supply,2018,18,19.0,123.68999999999998
biomass_demand_supply,2018,18,20.0,0.0
biomass_demand_supply,2018,18,21.0,0.0
biomass_demand_supply,2018,18,22.0,0.0
biomass_demand_supply,2018,18,23.0,0.0
biomass_demand_supply,2018,18,24.0,0.0
biomass_demand_supply,2018,18,25.0,0.0
biomass_demand_supply,2018,18,26.0,0.0
biomass_demand_supply,2018,18,27.0,0.0
biomass_demand_supply,2018,18,28.0,0.0
biomass_demand_supply,2018,18,29.0,0.0
biomass_demand_supply,2018,18,30.0,0.0
biomass_demand_supply,2018,18,31.0,0.0
biomass_demand_supply,2018,18,32.0,0.0
biomass_demand_supply,2018,18,33.0,0.0
biomass_demand_supply,2018,18,34.0,0.0
biomass_demand_supply,2018,18,35.0,123.6899999999982
biomass_demand_supply,2018,18,36.0,0.0
biomass_demand_supply,2018,18,37.0,0.0
biomass_demand_supply,2018,18,38.0,0.0
biomass_demand_supply,2018,18,39.0,0.0
biomass_demand_supply,2018,18,40.0,0.0
biomass_demand_supply,2018,18,41.0,0.0
biomass_demand_supply,2018,18,42.0,0.0
biomass_demand_supply,2018,18,43.0,0.0
biomass_demand_supply,2018,18,44.0,0.0
biomass_demand_supply,2018,18,45.0,0.0
biomass_demand_supply,2018,18,46.0,0.0
biomass_demand_supply,2018,18,47.0,0.0
biomass_demand_supply,2018,18,48.0,0.0
biomass_demand_supply,2018,18,49.0,0.0
biomass_demand_supply,2018,18,50.0,0.0
biomass_demand_supply,2018,18,51.0,0.0
biomass_demand_supply,2018,18,52.0,0.0
biomass_demand_supply,2018,18,53.0,0.0
biomass_demand_supply,2018,18,54.0,0.0
biomass_demand_supply,2018,18,55.0,0.0
biomass_demand_supply,2018,18,56.0,0.0
biomass_demand_supply,2018,18,57.0,0.0
biomass_demand_supply,2018,18,58.0,0.0
biomass_demand_supply,2018,18,59.0,0.0
biomass_demand_supply,2018,18,60.0,0.0
biomass_demand_supply,2018,18,61.0,0.0
biomass_demand_supply,2018,18,62.0,0.0
biomass_demand_supply,2018,18,63.0,0.0
biomass_demand_supply,2018,18,64.0,0.0
biomass_demand_supply,2018,18,65.0,0.0
biomass_demand_supply,2018,18,66.0,0.0
biomass_demand_supply,2018,18,67.0,0.0
biomass_demand_supply,2018,18,68.0,0.0
biomass_demand_supply,2018,18,69.0,0.0
biomass_demand_supply,2018,18,70.0,0.0
biomass_demand_supply,2018,18,71.0,0.0
biomass_demand_supply,2018,18,72.0,0.0
biomass_demand_supply,2018,18,73.0,0.0
biomass_demand_supply,2018,18,74.0,0.0
biomass_demand_supply,2018,18,75.0,0.0
biomass_demand_supply,2018,18,76.0,0.0
biomass_demand_supply,2018,18,77.0,0.0
biomass_demand_supply,2018,18,78.0,0.0
biomass_demand_supply,2018,18,79.0,0.0
biomass_demand_supply,2018,18,80.0,0.0
biomass_demand_supply,2018,18,81.0,0.0
biomass_demand_supply,2018,18,82.0,0.0
biomass_demand_supply,2018,18,83.0,0.0
biomass_demand_supply,2018,18,84.0,0.0
biomass_demand_supply,2018,18,85.0,0.0
biomass_demand_supply,2018,18,86.0,0.0
biomass_demand_supply,2018,18,87.0,0.0
biomass_demand_supply,2018,18,88.0,0.0
biomass_demand_supply,2018,18,89.0,0.0
biomass_demand_supply,2018,18,90.0,0.0
biomass_demand_supply,2018,18,91.0,0.0
biomass_demand_supply,2018,18,92.0,0.0
biomass_demand_supply,2018,18,93.0,0.0
biomass_demand_supply,2018,18,94.0,0.0
biomass_demand_supply,2018,18,95.0,0.0
biomass_demand_supply,2018,18,96.0,0.0
biomass_demand_supply,2018,18,97.0,0.0
biomass_demand_supply,2018,18,98.0,0.0
biomass_demand_supply,2018,18,99.0,0.0
biomass_demand_supply,2018,19,0.0,0.0
biomass_demand_supply,2018,19,1.0,0.0
biomass_demand_supply,2018,19,2.0,0.0
biomass_demand_supply,2018,19,3.0,0.0
biomass_demand_supply,2018,19,4.0,0.0
biomass_demand_supply,2018,19,5.0,64.31
biomass_demand_supply,2018,19,6.0,0.0
biomass_demand_supply,2018,19,7.0,0.0
biomass_demand_supply,2018,19,8.0,0.0
biomass_demand_supply,2018,19,9.0,0.0
biomass_demand_supply,2018,19,10.0,0.0
biomass_demand_supply,2018,19,11.0,0.0
biomass_demand_supply,2018,19,12.0,0.0
biomass_demand_supply,2018,19,13.0,0.0
biomass_demand_supply,2018,19,14.0,0.0
